pc_time,seq,x_m,y_m,z_m,rms_error_m,res_a0_m,res_a1_m,res_a2_m,res_a3_m,w_a0,w_a1,w_a2,w_a3,status_hex,pc_ms,raw_rms_error_m,filtered_flag
2026-05-06 22:07:41.278,174,3.8620,1.0756,1.0344,0.0291,-0.0325,0.0083,-0.0254,0.0401,1.000,1.000,1.000,1.000,0x0000000F,40918,0.0291,
2026-05-06 22:07:41.360,175,3.8602,1.0821,1.0347,0.0509,-0.0570,0.0150,-0.0445,0.0701,1.000,1.000,1.000,1.000,0x0000000F,41008,0.0509,
2026-05-06 22:07:41.449,176,3.8514,1.1018,1.0561,0.0294,-0.0331,0.0092,-0.0254,0.0403,1.000,1.000,1.000,1.000,0x0000000F,41097,0.0294,
2026-05-06 22:07:41.538,177,3.8446,1.1144,1.0837,0.0153,-0.0401,0.0107,-0.0312,0.0490,1.000,1.000,1.000,1.000,0x0000000F,41186,0.0357,accel_spike|interp
2026-05-06 22:07:41.627,178,3.8317,1.1191,1.1012,0.0012,-0.0013,0.0004,-0.0010,0.0016,1.000,1.000,1.000,1.000,0x0000000F,41275,0.0012,
2026-05-06 22:07:41.717,179,3.8227,1.1061,1.0970,0.0320,-0.0358,0.0097,-0.0281,0.0440,1.000,1.000,1.000,1.000,0x0000000F,41365,0.0320,
2026-05-06 22:07:41.806,180,3.8174,1.0970,1.0932,0.0309,-0.0275,0.0069,-0.0219,0.0341,1.000,1.000,1.000,1.000,0x0000000F,41454,0.0247,accel_spike|long_interp|interp
2026-05-06 22:07:41.891,181,3.8192,1.0908,1.0970,0.0297,-0.0279,0.0080,-0.0219,0.0343,1.000,1.000,1.000,1.000,0x0000000F,41543,0.0250,accel_spike|long_interp|interp
2026-05-06 22:07:41.984,182,3.8255,1.0867,1.1058,0.0286,-0.0170,0.0047,-0.0132,0.0208,1.000,1.000,1.000,1.000,0x0000000F,41633,0.0152,accel_spike|long_interp|interp
2026-05-06 22:07:42.073,183,3.8348,1.0840,1.1179,0.0275,-0.0120,0.0037,-0.0095,0.0148,1.000,0.920,1.000,1.000,0x0000000F,41722,0.0108,accel_spike|long_interp|interp
2026-05-06 22:07:42.162,184,3.8457,1.0824,1.1320,0.0263,-0.0436,0.0136,-0.0346,0.0538,1.000,0.923,1.000,1.000,0x0000000F,41811,0.0393,accel_spike|long_interp|interp
2026-05-06 22:07:42.251,185,3.8528,1.0814,1.1474,0.0252,-0.0282,0.0082,-0.0219,0.0346,1.000,0.985,1.000,1.000,0x0000000F,41901,0.0252,
2026-05-06 22:07:42.340,186,3.8333,1.0729,1.1565,0.0054,0.0060,-0.0018,0.0047,-0.0074,1.000,0.972,1.000,1.000,0x0000000F,41990,0.0054,
2026-05-06 22:07:42.429,187,3.8204,1.0676,1.1634,0.0035,-0.0039,0.0011,-0.0031,0.0049,1.000,0.990,1.000,1.000,0x0000000F,42079,0.0035,
2026-05-06 22:07:42.518,188,3.8160,1.0644,1.1583,0.0136,-0.0152,0.0045,-0.0119,0.0187,1.000,1.000,1.000,1.000,0x0000000F,42169,0.0136,
2026-05-06 22:07:42.607,189,3.8135,1.0618,1.1728,0.0277,0.0308,-0.0088,0.0243,-0.0381,1.000,0.968,1.000,1.000,0x0000000F,42258,0.0277,
2026-05-06 22:07:42.697,190,3.8078,1.0568,1.1816,0.0280,0.0312,-0.0092,0.0246,-0.0385,1.000,1.000,1.000,1.000,0x0000000F,42347,0.0280,
2026-05-06 22:07:42.785,191,3.8044,1.0575,1.1867,0.0254,0.0266,-0.0087,0.0211,-0.0368,1.000,0.884,1.000,0.894,0x0000000F,42437,0.0254,
2026-05-06 22:07:42.873,192,3.7937,1.0483,1.2027,0.0138,0.0144,-0.0047,0.0112,-0.0201,1.000,0.928,1.000,0.877,0x0000000F,42526,0.0138,
2026-05-06 22:07:42.964,193,3.7827,1.0470,1.2282,0.0141,0.0132,-0.0048,0.0105,-0.0221,1.000,0.845,1.000,0.737,0x0000000F,42615,0.0141,
2026-05-06 22:07:43.054,194,3.7760,1.0421,1.2440,0.0246,0.0223,-0.0077,0.0177,-0.0393,1.000,0.914,1.000,0.701,0x0000000F,42705,0.0246,
2026-05-06 22:07:43.142,195,3.7812,1.0373,1.2439,0.0224,0.0110,-0.0038,0.0086,-0.0167,1.000,0.911,1.000,0.805,0x0000000F,42794,0.0110,accel_spike|interp
2026-05-06 22:07:43.231,196,3.7949,1.0346,1.2157,0.0202,0.0215,-0.0062,0.0171,-0.0288,1.000,0.982,1.000,0.926,0x0000000F,42883,0.0202,
2026-05-06 22:07:43.320,197,3.8083,1.0474,1.1723,0.0019,0.0021,-0.0006,0.0017,-0.0026,1.000,1.000,1.000,1.000,0x0000000F,42973,0.0019,
2026-05-06 22:07:43.409,198,3.8170,1.0569,1.1438,0.0096,-0.0012,0.0003,-0.0010,0.0016,1.000,1.000,1.000,0.935,0x0000000F,43062,0.0011,accel_spike|interp
2026-05-06 22:07:43.498,199,3.8127,1.0637,1.1430,0.0174,0.0057,-0.0016,0.0045,-0.0089,1.000,1.000,1.000,0.800,0x0000000F,43151,0.0058,accel_spike|interp
2026-05-06 22:07:43.587,200,3.7998,1.0681,1.1433,0.0251,0.0234,-0.0070,0.0184,-0.0398,1.000,1.000,1.000,0.722,0x0000000F,43240,0.0251,
2026-05-06 22:07:43.673,201,3.7913,1.0692,1.1427,0.0187,-0.0176,0.0050,-0.0140,0.0294,1.000,1.000,1.000,0.740,0x0000000F,43330,0.0187,
2026-05-06 22:07:43.766,202,3.7845,1.0696,1.1391,0.0473,-0.0464,0.0126,-0.0364,0.0729,1.000,1.000,1.000,0.784,0x0000000F,43419,0.0473,
2026-05-06 22:07:43.855,203,3.7917,1.0725,1.1373,0.0100,0.0103,-0.0030,0.0081,-0.0150,1.000,1.000,1.000,0.846,0x0000000F,43508,0.0100,
2026-05-06 22:07:43.944,204,3.7853,1.0986,1.1434,0.0191,-0.0206,0.0061,-0.0160,0.0271,1.000,1.000,1.000,0.929,0x0000000F,43598,0.0191,
2026-05-06 22:07:44.033,205,3.7723,1.1301,1.1553,0.0003,-0.0004,0.0001,-0.0003,0.0004,1.000,1.000,1.000,1.000,0x0000000F,43687,0.0003,
2026-05-06 22:07:44.122,206,3.7604,1.1498,1.1810,0.0187,0.0211,-0.0067,0.0162,-0.0254,1.000,1.000,1.000,1.000,0x0000000F,43776,0.0187,
2026-05-06 22:07:44.211,207,3.7531,1.1506,1.2023,0.0023,0.0026,-0.0008,0.0021,-0.0032,1.000,1.000,1.000,1.000,0x0000000F,43866,0.0023,
2026-05-06 22:07:44.300,208,3.7488,1.1491,1.2541,0.0220,0.0246,-0.0083,0.0191,-0.0299,1.000,0.986,1.000,1.000,0x0000000F,43955,0.0220,
2026-05-06 22:07:44.389,209,3.7525,1.1398,1.2869,0.0575,0.0565,-0.0296,0.0441,-0.0850,1.000,0.665,1.000,0.809,0x0000000F,44044,0.0575,
2026-05-06 22:07:44.474,210,3.7789,1.1327,1.3031,0.0458,0.0405,-0.0437,0.0313,-0.0621,1.000,0.300,1.000,0.794,0x0000000F,44134,0.0458,
2026-05-06 22:07:44.567,211,3.7963,1.0882,1.3118,0.0726,0.0721,-0.0267,0.0568,-0.1094,1.000,0.803,1.000,0.816,0x0000000F,44223,0.0726,
2026-05-06 22:07:44.655,212,3.7948,1.0507,1.3208,0.0509,0.0283,-0.0131,0.0226,-0.0943,1.000,0.679,1.000,0.372,0x0000000F,44312,0.0509,
2026-05-06 22:07:44.746,213,3.7933,1.0028,1.3252,0.0778,0.0501,-0.0869,0.0405,-0.1119,1.000,0.180,1.000,0.560,0x0000000F,44402,0.0778,
2026-05-06 22:07:44.835,214,3.8100,0.9394,1.3161,0.0762,0.0620,-0.1091,0.0509,-0.1405,1.000,0.166,1.000,0.559,0x0000000F,44491,0.0976,accel_spike|interp
2026-05-06 22:07:44.924,215,3.8384,0.8665,1.2885,0.0746,-0.0024,0.0015,-0.0020,0.0053,1.000,0.505,1.000,0.571,0x0000000F,44580,0.0032,accel_spike|interp
2026-05-06 22:07:45.013,216,3.8743,0.7880,1.2492,0.0729,0.0163,-0.0130,0.0139,-0.0285,1.000,0.272,1.000,0.749,0x0000000F,44670,0.0190,accel_spike|interp
2026-05-06 22:07:45.102,217,3.9049,0.7073,1.2235,0.0713,0.0607,-0.0376,0.0648,-0.1052,1.000,0.368,0.794,0.758,0x0000000F,44759,0.0713,
2026-05-06 22:07:45.191,218,3.9233,0.6423,1.1975,0.0340,0.0288,-0.0180,0.0381,-0.0450,1.000,0.379,0.646,0.844,0x0000000F,44848,0.0340,
2026-05-06 22:07:45.280,219,3.9232,0.5858,1.1814,0.0305,0.0100,-0.0034,0.0198,-0.0159,1.000,0.644,0.442,0.842,0x0000000F,44937,0.0137,accel_spike|interp
2026-05-06 22:07:45.369,220,3.9110,0.5349,1.1567,0.0271,0.0031,-0.0009,0.0081,-0.0056,1.000,0.766,0.334,0.742,0x0000000F,45027,0.0052,accel_spike|interp
2026-05-06 22:07:45.455,221,3.8913,0.4883,1.1267,0.0236,0.0105,-0.0021,0.0422,-0.0182,1.000,1.000,0.222,0.779,0x0000000F,45116,0.0236,
2026-05-06 22:07:45.547,222,3.8766,0.4448,1.1086,0.0003,0.0001,-0.0000,0.0006,-0.0002,1.000,1.000,0.209,0.772,0x0000000F,45205,0.0003,
2026-05-06 22:07:45.637,223,3.8545,0.3960,1.1047,0.0068,-0.0051,0.0009,-0.0460,0.0080,1.000,1.000,0.100,0.871,0x0000000F,45295,0.0235,accel_spike|interp
2026-05-06 22:07:45.725,224,3.8391,0.3443,1.1039,0.0133,0.0028,-0.0006,0.0259,-0.0050,1.000,1.000,0.100,0.772,0x0000000F,45384,0.0133,
2026-05-06 22:07:45.815,225,3.8181,0.3155,1.0867,0.0244,-0.0052,0.0009,-0.0476,0.0093,1.000,1.000,0.100,0.773,0x0000000F,45473,0.0244,
2026-05-06 22:07:45.904,226,3.7919,0.2807,1.0676,0.0187,-0.0039,0.0007,-0.0366,0.0068,1.000,1.000,0.100,0.806,0x0000000F,45563,0.0187,
2026-05-06 22:07:45.993,227,3.7730,0.2444,1.0566,0.0167,-0.0035,0.0006,-0.0326,0.0066,1.000,1.000,0.100,0.741,0x0000000F,45652,0.0167,
2026-05-06 22:07:46.082,228,3.7575,0.2192,1.0472,0.0246,0.0133,-0.0024,0.1235,-0.0325,1.000,1.000,0.100,0.570,0x0000000F,45741,0.0642,accel_spike|long_interp|interp
2026-05-06 22:07:46.171,229,3.7443,0.2010,1.0388,0.0324,0.0043,-0.0007,0.0407,-0.0108,1.000,1.000,0.100,0.566,0x0000000F,45831,0.0211,accel_spike|long_interp|interp
2026-05-06 22:07:46.260,230,3.7327,0.1875,1.0310,0.0403,0.0063,-0.0011,0.0384,-0.0142,1.000,1.000,0.153,0.617,0x0000000F,45920,0.0207,accel_spike|long_interp|interp
2026-05-06 22:07:46.349,231,3.7221,0.1763,1.0236,0.0481,0.0095,-0.0016,0.0910,-0.0182,1.000,1.000,0.100,0.740,0x0000000F,46009,0.0467,accel_spike|long_interp|interp
2026-05-06 22:07:46.437,232,3.7120,0.1682,1.0198,0.0560,0.0127,-0.0019,0.1095,-0.0203,0.904,1.000,0.100,0.799,0x0000000F,46099,0.0560,
2026-05-06 22:07:46.528,233,3.7057,0.1638,1.0290,0.0343,0.0076,-0.0012,0.0659,-0.0174,0.909,1.000,0.100,0.561,0x0000000F,46188,0.0343,
2026-05-06 22:07:46.617,234,3.6974,0.1485,1.0359,0.0310,0.0073,-0.0012,0.0695,-0.0236,1.000,1.000,0.100,0.439,0x0000000F,46277,0.0369,accel_spike|interp
2026-05-06 22:07:46.705,235,3.6879,0.1236,1.0368,0.0276,0.0070,-0.0012,0.0674,-0.0996,1.000,1.000,0.100,0.100,0x0000000F,46367,0.0602,accel_spike|interp
2026-05-06 22:07:46.794,236,3.6827,0.1064,1.0379,0.0243,0.0033,-0.0006,0.0078,-0.0479,1.000,1.000,0.415,0.100,0x0000000F,46456,0.0243,
2026-05-06 22:07:46.884,237,3.6934,0.0836,1.0348,0.0222,-0.0031,0.0005,-0.0040,0.0441,1.000,1.000,0.739,0.100,0x0000000F,46545,0.0222,
2026-05-06 22:07:46.973,238,3.7107,0.0560,1.0242,0.0004,-0.0001,0.0000,-0.0001,0.0008,1.000,1.000,0.790,0.100,0x0000000F,46634,0.0004,
2026-05-06 22:07:47.062,239,3.7233,0.0193,1.0176,0.0116,0.0073,-0.0011,0.0127,-0.1050,1.000,1.000,0.557,0.100,0x0000000F,46724,0.0530,accel_spike|interp
2026-05-06 22:07:47.151,240,3.7323,-0.0229,1.0207,0.0227,0.0081,-0.0012,0.0497,-0.0357,1.000,1.000,0.157,0.327,0x0000000F,46813,0.0309,accel_spike|interp
2026-05-06 22:07:47.237,241,3.7388,-0.0559,1.0301,0.0339,0.0057,-0.0009,0.0552,-0.0391,1.000,1.000,0.100,0.210,0x0000000F,46902,0.0339,
2026-05-06 22:07:47.329,242,3.7428,-0.0874,1.0364,0.0192,0.0022,-0.0004,0.0213,-0.0318,1.000,1.000,0.100,0.100,0x0000000F,46992,0.0192,
2026-05-06 22:07:47.419,243,3.7393,-0.1095,1.0349,0.0204,0.0077,-0.0012,0.0218,-0.1124,1.000,1.000,0.346,0.100,0x0000000F,47081,0.0574,accel_spike|interp
2026-05-06 22:07:47.507,244,3.7275,-0.1382,1.0225,0.0217,0.0043,-0.0006,0.0089,-0.0622,1.000,1.000,0.467,0.100,0x0000000F,47170,0.0315,accel_spike|interp
2026-05-06 22:07:47.597,245,3.7106,-0.1715,1.0030,0.0229,0.0030,-0.0004,0.0147,-0.0434,1.000,1.000,0.199,0.100,0x0000000F,47260,0.0229,
2026-05-06 22:07:47.686,246,3.6796,-0.2093,0.9841,0.0307,0.0051,-0.0007,0.0511,-0.0759,1.000,1.000,0.100,0.100,0x0000000F,47349,0.0458,accel_spike|interp
2026-05-06 22:07:47.775,247,3.6398,-0.2316,0.9723,0.0385,0.0043,-0.0006,0.0431,-0.0637,1.000,1.000,0.100,0.100,0x0000000F,47438,0.0385,
2026-05-06 22:07:47.864,248,3.6042,-0.2617,0.9588,0.0420,0.0047,-0.0007,0.0473,-0.0694,1.000,1.000,0.100,0.100,0x0000000F,47528,0.0420,
2026-05-06 22:07:47.953,249,3.5704,-0.2754,0.9531,0.0230,-0.0039,0.0005,-0.0393,0.0235,1.000,1.000,0.100,0.247,0x0000000F,47617,0.0230,
2026-05-06 22:07:48.043,250,3.5177,-0.2814,0.9503,0.0233,-0.0970,0.0843,-0.5792,0.3221,1.000,1.000,0.100,0.268,0x0000000F,47706,0.3375,rms_abs|interp
2026-05-06 22:07:48.131,251,3.4530,-0.2654,0.9641,0.0236,-0.1955,0.1346,-1.5725,0.2381,1.000,1.000,0.100,0.476,0x0000000F,47796,0.8040,rms_abs|interp
2026-05-06 22:07:48.220,252,3.3814,-0.2526,0.9739,0.0239,0.0043,-0.0008,0.0456,-0.0135,1.000,1.000,0.100,0.481,0x0000000F,47885,0.0239,
2026-05-06 22:07:48.309,253,3.3130,-0.2507,0.9807,0.0161,0.0029,-0.0005,0.0308,-0.0088,1.000,1.000,0.100,0.495,0x0000000F,47974,0.0161,
2026-05-06 22:07:48.398,254,3.2353,-0.2500,0.9835,0.0199,0.0035,-0.0007,0.0382,-0.0107,1.000,1.000,0.100,0.501,0x0000000F,48064,0.0199,
2026-05-06 22:07:48.487,255,3.1532,-0.2623,0.9658,0.0438,0.0078,-0.0014,0.0858,-0.0158,1.000,1.000,0.100,0.759,0x0000000F,48153,0.0438,
2026-05-06 22:07:48.577,0,3.0738,-0.2695,0.9543,0.0402,0.0124,-0.0025,0.0769,-0.0197,1.000,1.000,0.180,0.978,0x0000000F,48242,0.0402,
2026-05-06 22:07:48.665,1,3.0133,-0.2723,0.9712,0.0373,0.0075,-0.0013,0.0238,-0.0136,1.000,1.000,0.347,0.848,0x0000000F,48332,0.0142,accel_spike|interp
2026-05-06 22:07:48.755,2,2.9663,-0.2400,1.0063,0.0344,0.0228,-0.0056,0.0479,-0.0435,1.000,1.000,0.543,0.812,0x0000000F,48421,0.0344,
2026-05-06 22:07:48.844,3,2.9128,-0.2184,1.0291,0.0303,0.0245,-0.0052,0.0385,-0.0514,1.000,1.000,0.728,0.747,0x0000000F,48510,0.0344,accel_spike|long_interp|interp
2026-05-06 22:07:48.933,4,2.8546,-0.2073,1.0429,0.0263,0.0023,-0.0005,0.0048,-0.0040,1.000,1.000,0.553,0.908,0x0000000F,48600,0.0033,accel_spike|long_interp|interp
2026-05-06 22:07:49.019,5,2.7939,-0.2035,1.0505,0.0222,-0.0160,0.0041,-0.0293,0.0287,1.000,1.000,0.644,0.878,0x0000000F,48689,0.0221,accel_spike|long_interp|interp
2026-05-06 22:07:49.111,6,2.7313,-0.2044,1.0541,0.0182,-0.0036,0.0008,-0.0060,0.0064,1.000,1.000,0.709,0.893,0x0000000F,48778,0.0047,accel_spike|long_interp|interp
2026-05-06 22:07:49.200,7,2.6674,-0.2084,1.0550,0.0141,0.0274,-0.0072,0.0422,-0.0472,1.000,1.000,0.786,0.934,0x0000000F,48867,0.0347,accel_spike|long_interp|interp
2026-05-06 22:07:49.289,8,2.6025,-0.2143,1.0544,0.0101,-0.0073,0.0024,-0.0116,0.0147,1.000,1.000,0.801,0.818,0x0000000F,48957,0.0101,
2026-05-06 22:07:49.378,9,2.5331,-0.2284,1.0099,0.0060,-0.0044,0.0013,-0.0056,0.0095,1.000,1.000,1.000,0.759,0x0000000F,49046,0.0060,
2026-05-06 22:07:49.467,10,2.4657,-0.2377,0.9806,0.0093,0.0203,-0.0075,0.0266,-0.0354,1.000,1.000,1.000,0.949,0x0000000F,49135,0.0247,accel_spike|long_interp|interp
2026-05-06 22:07:49.557,11,2.3992,-0.2281,0.9736,0.0126,0.0160,-0.0058,0.0212,-0.0409,1.000,1.000,1.000,0.652,0x0000000F,49225,0.0246,accel_spike|long_interp|interp
2026-05-06 22:07:49.646,12,2.3343,-0.2061,0.9817,0.0160,-0.0080,0.0030,-0.0109,0.0261,1.000,1.000,1.000,0.513,0x0000000F,49314,0.0148,accel_spike|long_interp|interp
2026-05-06 22:07:49.735,13,2.2701,-0.1763,0.9995,0.0193,0.0133,-0.0055,0.0185,-0.0357,1.000,1.000,1.000,0.630,0x0000000F,49403,0.0213,accel_spike|long_interp|interp
2026-05-06 22:07:49.824,14,2.2058,-0.1573,1.0115,0.0226,0.0163,-0.0079,0.0237,-0.0339,1.000,1.000,1.000,0.836,0x0000000F,49493,0.0226,
2026-05-06 22:07:49.913,15,2.1326,-0.1494,0.9781,0.0149,0.0111,-0.0051,0.0163,-0.0218,1.000,1.000,1.000,0.896,0x0000000F,49582,0.0149,
2026-05-06 22:07:50.000,16,2.0621,-0.1572,0.9247,0.0159,0.0192,-0.0075,0.0271,-0.0438,1.000,0.999,1.000,0.756,0x0000000F,49671,0.0277,accel_spike|interp
2026-05-06 22:07:50.091,17,1.9933,-0.1749,0.8588,0.0170,0.0068,-0.0031,0.0099,-0.0138,1.000,0.903,0.988,0.860,0x0000000F,49761,0.0093,accel_spike|interp
2026-05-06 22:07:50.180,18,1.9266,-0.1988,0.7858,0.0180,0.0113,-0.0043,0.0230,-0.0250,1.000,1.000,0.699,0.782,0x0000000F,49850,0.0180,
2026-05-06 22:07:50.269,19,1.8413,-0.2181,0.6321,0.0262,0.0084,-0.0041,0.0156,-0.0192,1.000,1.000,0.829,0.791,0x0000000F,49939,0.0132,accel_spike|interp
2026-05-06 22:07:50.358,20,1.7435,-0.2340,0.4267,0.0344,-0.1071,-0.0261,0.0632,0.0090,1.000,1.000,0.926,1.000,0x0000000F,50029,0.0637,accel_spike|interp
2026-05-06 22:07:50.447,21,1.6403,-0.2438,0.2993,0.0426,-0.0787,-0.0276,-0.0031,-0.0168,1.000,1.000,0.892,0.955,0x0000000F,50118,0.0426,
2026-05-06 22:07:50.537,22,1.5807,-0.2326,0.2574,0.0287,-0.0590,-0.0211,-0.0097,-0.0101,1.000,0.584,0.907,0.892,0x0000000F,50207,0.0321,accel_spike|interp
2026-05-06 22:07:50.626,23,1.5507,-0.2042,0.3798,0.0147,-0.0087,0.0078,-0.0156,0.0202,1.000,0.812,1.000,0.854,0x0000000F,50297,0.0141,accel_spike|interp
2026-05-06 22:07:50.714,24,1.5393,-0.1650,0.6080,0.0008,-0.0005,0.0004,-0.0009,0.0011,1.000,1.000,1.000,0.930,0x0000000F,50386,0.0008,
2026-05-06 22:07:50.800,25,1.5196,-0.1105,0.7602,0.0031,0.0020,-0.0016,0.0038,-0.0042,1.000,1.000,1.000,0.966,0x0000000F,50475,0.0031,
2026-05-06 22:07:50.893,26,1.4904,-0.0726,0.8476,0.0063,0.0095,-0.0076,0.0182,-0.0215,1.000,1.000,1.000,0.911,0x0000000F,50564,0.0153,accel_spike|long_interp|interp
2026-05-06 22:07:50.982,27,1.4540,-0.0460,0.8905,0.0095,-0.1536,-0.0183,0.0233,-0.0199,1.000,1.000,1.000,1.000,0x0000000F,50654,0.0788,accel_spike|long_interp|interp
2026-05-06 22:07:51.071,28,1.4131,-0.0274,0.9033,0.0126,-0.1177,-0.0396,-0.0211,-0.0237,1.000,0.882,1.000,0.872,0x0000000F,50743,0.0641,accel_spike|long_interp|interp
2026-05-06 22:07:51.160,29,1.3689,-0.0140,0.8967,0.0158,0.0172,-0.0184,0.0379,-0.0516,1.000,1.000,1.000,0.754,0x0000000F,50832,0.0344,accel_spike|long_interp|interp
2026-05-06 22:07:51.249,30,1.3221,-0.0037,0.8782,0.0190,0.0002,-0.0002,0.0004,-0.0005,1.000,1.000,1.000,0.840,0x0000000F,50922,0.0003,accel_spike|long_interp|interp
2026-05-06 22:07:51.338,31,1.2742,0.0044,0.8525,0.0222,-0.0313,-0.0084,0.0084,-0.0082,1.000,0.766,0.978,0.857,0x0000000F,51011,0.0173,speed_spike|accel_spike|long_interp|interp
2026-05-06 22:07:51.427,32,1.2254,0.0113,0.8230,0.0253,0.0005,-0.0006,0.0011,-0.0011,1.000,0.746,0.910,0.943,0x0000000F,51100,0.0009,accel_spike|long_interp|interp
2026-05-06 22:07:51.516,33,1.1758,0.0178,0.8028,0.0285,0.0132,-0.0154,0.0381,-0.0371,1.000,0.910,0.791,0.825,0x0000000F,51190,0.0285,
2026-05-06 22:07:51.604,34,1.1277,0.0290,0.7899,0.0257,0.0002,-0.0002,0.0006,-0.0005,1.000,0.812,0.581,0.647,0x0000000F,51279,0.0004,accel_spike|long_interp|interp
2026-05-06 22:07:51.695,35,1.0804,0.0434,0.7932,0.0229,-0.0547,-0.0128,0.0227,-0.0141,1.000,0.775,0.553,0.756,0x0000000F,51368,0.0311,speed_spike|accel_spike|long_interp|interp
2026-05-06 22:07:51.782,36,1.0334,0.0600,0.8070,0.0201,0.0045,-0.0066,0.0161,-0.0146,1.000,0.931,0.731,0.782,0x0000000F,51458,0.0116,accel_spike|long_interp|interp
2026-05-06 22:07:51.873,37,0.9872,0.0779,0.8277,0.0173,0.0035,-0.0060,0.0118,-0.0131,1.000,0.934,0.862,0.737,0x0000000F,51547,0.0095,accel_spike|long_interp|interp
2026-05-06 22:07:51.962,38,0.9411,0.0966,0.8525,0.0145,-0.0045,0.0093,-0.0168,0.0194,1.000,0.958,0.868,0.690,0x0000000F,51636,0.0138,accel_spike|long_interp|interp
2026-05-06 22:07:52.051,39,0.8948,0.1158,0.8797,0.0117,-0.0035,0.0071,-0.0158,0.0236,1.000,1.000,0.740,0.459,0x0000000F,51726,0.0147,accel_spike|long_interp|interp
2026-05-06 22:07:52.140,40,0.8491,0.1351,0.9080,0.0089,-0.1087,-0.0109,-0.0067,-0.0085,1.000,1.000,0.750,0.735,0x0000000F,51815,0.0549,speed_spike|long_interp|interp
2026-05-06 22:07:52.229,41,0.8033,0.1546,0.9368,0.0061,-0.0030,0.0074,-0.0142,0.0111,1.000,0.926,0.751,0.865,0x0000000F,51904,0.0098,accel_spike|long_interp|interp
2026-05-06 22:07:52.318,42,0.7571,0.1741,0.9656,0.0033,-0.0011,0.0034,-0.0042,0.0036,1.000,0.732,0.911,0.950,0x0000000F,51994,0.0033,
2026-05-06 22:07:52.407,43,0.6962,0.2009,0.9881,0.0236,-0.0023,0.0455,-0.0087,0.0085,0.988,0.125,0.972,0.871,0x0000000F,52083,0.0236,
2026-05-06 22:07:52.497,44,0.6610,0.2479,1.0117,0.0419,0.0034,-0.0819,0.0139,-0.0113,0.960,0.100,0.867,0.912,0x0000000F,52172,0.0419,
2026-05-06 22:07:52.582,45,0.6337,0.2913,1.0427,0.0304,-0.3022,-0.0596,0.0323,0.0150,1.000,0.100,0.950,0.748,0x0000000F,52262,0.1550,rms_local|interp
2026-05-06 22:07:52.675,46,0.6116,0.3315,1.0780,0.0189,-0.3614,-0.0354,-0.0111,-0.0287,0.720,0.350,1.000,0.551,0x0000000F,52351,0.1822,rms_local|interp
2026-05-06 22:07:52.764,47,0.5922,0.3696,1.1129,0.0074,0.0020,-0.0065,0.0070,-0.0111,0.975,0.773,1.000,0.525,0x0000000F,52440,0.0074,
2026-05-06 22:07:52.853,48,0.5739,0.4061,1.1364,0.0053,0.0015,-0.0056,0.0053,-0.0071,1.000,0.686,1.000,0.617,0x0000000F,52530,0.0053,
2026-05-06 22:07:52.942,49,0.5498,0.4329,1.1628,0.0119,-0.0036,0.0121,-0.0126,0.0158,1.000,0.765,1.000,0.646,0x0000000F,52619,0.0119,
2026-05-06 22:07:53.031,50,0.5091,0.4751,1.1774,0.0244,-0.0069,0.0298,-0.0243,0.0292,1.000,0.620,1.000,0.659,0x0000000F,52708,0.0244,
2026-05-06 22:07:53.120,51,0.4821,0.5250,1.1705,0.0326,-0.0047,0.0283,-0.0164,0.0234,1.000,0.439,1.000,0.554,0x0000000F,52798,0.0203,accel_spike|interp
2026-05-06 22:07:53.209,52,0.4647,0.5794,1.1599,0.0409,0.0029,-0.0802,0.0111,-0.0103,1.000,0.100,0.930,0.764,0x0000000F,52887,0.0409,
2026-05-06 22:07:53.298,53,0.4452,0.6251,1.1513,0.0327,-0.3730,-0.0016,-0.0011,-0.0015,1.000,0.100,0.926,0.835,0x0000000F,52976,0.1865,rms_local|interp
2026-05-06 22:07:53.387,54,0.4239,0.6650,1.1559,0.0245,-0.3700,-0.0264,0.0206,-0.0247,1.000,0.623,1.000,0.688,0x0000000F,53066,0.1862,rms_local|interp
2026-05-06 22:07:53.477,55,0.4120,0.7005,1.1579,0.0163,-0.0035,0.0115,-0.0115,0.0280,1.000,0.810,1.000,0.304,0x0000000F,53155,0.0163,
2026-05-06 22:07:53.564,56,0.4040,0.7377,1.1428,0.0133,-0.0028,0.0089,-0.0092,0.0232,1.000,0.833,1.000,0.290,0x0000000F,53244,0.0133,
